SAMPLE ID,Rb,Ba,Th,U,Nb,K,La,Ce,Pb,Sr,Nd,Zr,Ti,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO
ODP0129-0801B-037R-001/036-038,102.10013000414565,42.312785935872455,-14.066529042425735,6.710931764003085,,211.23696820092283,-7.005628532612722,-10.298763477014013,5.012680182810346,-17.886570933298316,-5.1132281008061184,,,1.7432710914228373,0.8809179205947966,1.0725132391481442,15.29206513769882,-7.3407559611822215,-0.0505069628047532,-0.01854105684356555,-10.235793175159644
ODP0129-0801B-041R-001/026-030,28.224753891196222,6.668360650192497,-4.22297950571523,-21.61091377591277,,29.002283167795305,-14.387405640410066,-11.974910946527075,-4.9284392200940985,3.027439976264528,-8.888229348980989,,,-0.24761322997563617,0.10599540754301362,0.6923944579182004,-0.2677840202140018,0.038780214594307694,0.08249330395343968,0.036722838562835536,-0.10302518188057341
ODP0129-0801B-041R-002/074-079,44.314882835530774,0.3228058822385833,-6.553942565757708,-13.576780058824184,,46.95177940555692,-12.506552062938965,-10.707827267380871,0.22794682177704928,-3.543341752921389,-6.441476705744801,,,0.7797485085142206,1.3315529340537688,1.608617749560398,1.1687849035214057,-1.9579903435858546,0.29027497743014896,0.07933891148418692,-0.26255847186479464
ODP0129-0801B-043R-003/111-114,49.77112204266408,12.770206242936986,-7.818639452717662,110.7941104497507,,77.24704249870135,-5.777065986102166,-3.626914654353669,4.382312377015129,-11.48464837349529,0.8888743662423622,,,3.7320355228651287,1.7736881416502657,2.622391529848217,-0.7491605094328264,-0.18418266395709892,-0.051303593744138176,0.21820662188099016,0.7173390165919873
ODP0129-0801C-001R-005/033-035,33.5988017453571,52.29120143390119,-6.93029711876693,-19.428998021583745,,31.319305433707626,-18.128644998791508,-9.482550109094461,1.8031928259868302,-6.442882614899542,-8.105259652819939,,,-0.4179808560748315,0.2961397201362983,0.8917221996811087,-0.07321632103118958,0.6072002883581558,1.5544174173369196,0.039513620447907405,-1.6648924059634496
ODP0129-0801C-002R-005/024-028,7.900975772563697,16.777173096832108,-45.38374188638877,-42.93150139641969,,54.138571748890925,-45.386884281800526,-25.197264036317108,-12.459709720301674,-0.49435795544098227,-12.376141928790865,,,-0.16058484438766385,-0.47690185333637825,-0.6758978430812821,-4.830667325950955,4.484729526478731,-0.045237656152467665,0.18679558022354292,5.351057647427725
ODP0129-0801C-005R-001/095-098,121.70517923542269,24.902600517443535,-0.7878586259838427,11.56392703403498,,265.71796337221735,-0.5716344571474106,-1.0478319992820033,-9.345655016425189,-1.9487873624473586,-0.8567166179339303,,,-0.7188580538286402,-1.8205962549206713,-1.7472939495713287,6.95194465787786,-5.531461898787442,-1.309061209596814,0.009128956617747,-6.183835617720912
ODP0129-0801C-006R-003/042-045,19.588403046912788,-0.942354786589782,-0.21031383309082607,20.046981109155524,,25.63377406563494,1.6010945194118302,1.6239279871808634,2.457622214790443,3.0827792802273453,2.407876528827595,,,-1.3665101847329364,1.9757072402441453,2.4329913897497253,-0.043448165603741984,-5.829597214354926,1.0259090312180272,-0.014627290720071268,2.401615720123841
ODP0129-0801C-007R-003/043-048,10.462067472799502,-0.482506473265199,-0.9266650049531573,23.404525342370384,,11.338798318690731,-1.5463619618965507,-2.607667018076554,-9.570509635421828,0.07812392939048074,-3.462674156612552,,,1.0497916993899494,-2.8414589871351317,-2.697541992507365,-9.25719552825111,-1.942168584989524,-0.609543571847623,-0.015416641419279481,12.397957421263236
ODP0129-0801C-009R-004/001-004,-1.86199074866614,-0.26479084631020544,-0.05079719932443383,-0.6887665748891747,,-2.6899230416543007,-0.9776822163348524,-1.0643010824107249,-5.71919159008222,0.4028313829004322,-0.5659728169540994,,,0.6620107174728265,0.08076395900303002,0.10860547728451131,-1.3263485901734668,-1.0171246929560018,-0.08421759946634699,-0.0220973509982548,2.4833389806346897
ODP0129-0801C-011R-002/145-148,7.462807030983562,-0.5846663930351477,0.011372387234991344,-0.27106286293586157,,2.6259126456250805,-1.517695001091977,-0.8848594055140033,-1.850695541151505,0.5249566357719546,-0.7716268407897138,,,0.6756344924217821,0.36304128674259495,0.7235964567891067,-2.271352999143531,-1.7659850628048668,-0.28952622802485495,-0.03303113840760982,3.361398049046386
ODP0129-0801C-012R-002/111-113,0.8072968784617589,-0.39939341196606826,0.09058060476258234,5.12944246776226,,-1.0457782166036949,-1.0564984299561733,-0.8273539023539849,-3.762008003072536,1.860350662298968,-1.055892890363717,,,1.6395713466123745,0.2286125397340104,0.7991541735827221,-7.957817288682897,-1.0255377928673202,-0.4434077370529126,0.022481122739099718,9.987199531326526
ODP0185-0801C-014R-001/086-088,-1.1315483187875393,-0.06397297922424272,-0.25613375187499354,-2.5038606404264865,,-2.469175848057299,-1.1872446123393798,-1.1688754655591627,1.5660734793424513,0.44254176444943827,-0.7856395811468211,,,0.8908736787192737,0.7206313589807127,-0.144210085120406,-2.1346118505918454,-0.2969828523208635,-0.12412342639384644,0.06996862867763512,1.7470268643479496
ODP0185-0801C-015R-002/117-120,7.756314915855903,0.42883118740378023,-0.33307419583220454,20.815795451719794,,13.343047628538383,-1.7506128053814036,-1.467599956632517,0.37507100013412753,2.563764141027912,-1.4214398360018095,,,-0.4628123975179044,-2.0046718859707937,-2.722838387697524,-0.12116380030130358,-2.313810973826783,0.7487742608881423,0.005548695901642975,-0.7705152412073843
ODP0185-0801C-015R-007/096-099,0.3201068836321008,-0.5830249092979416,-0.6672857862328461,4.143686541908821,,-1.3189716034748509,-3.003069602874999,-2.331757596761454,-1.4369043199787601,2.0136647204659086,-3.226768502908218,,,-5.116469850947585,-4.880213025111032,-5.000522794771341,-6.275393249245241,-0.6873396373811254,0.30966827209821757,-0.005774114045615564,-4.05087720344174
ODP0185-0801C-016R-002/027-031,57.18654711128998,-0.12424325899406319,-1.4136968979989515,27.700055533314078,,70.91440660948922,-1.9209289829371476,-1.548243900034283,-7.886395286098049,-0.23093712946273914,-0.17138752141665314,,,2.941308071453843,-0.30813516530325913,0.2043530075047233,-8.010957552145797,-0.9418521800682216,-0.8717020593741425,0.006106631649961336,3.9627396018940413
ODP0185-0801C-016R-002/082-086,16.817541016188944,0.05980149555063918,0.7423536540420361,14.492303841535113,,20.531781261574004,-2.9597430400997524,-3.3471910282941586,4.284544416026028,2.9319364906398233,-3.052960221932061,,,-0.7908864037037411,-2.536145772344387,-2.400740756953555,-1.126216056459441,-3.661784546886076,0.6178934308996209,0.009676673839226213,3.1684954972658055
ODP0185-0801C-016R-005/062-065,0.2568925574882561,-1.7388736773377653,-3.1622961666811484,71.767224500264,,5.905806654575608,-2.991563305658471,-3.66130619295501,-18.874358185076133,-4.502012658686802,-2.7214590125240887,,,1.0689621229397348,0.062126985359530984,0.4393519845834559,-3.738967062232682,-4.087385191551778,-1.0862291392882433,-0.0019804981412690215,11.160307896907012
ODP0185-0801C-018R-001/064-069,-0.6630720722093635,-0.48536285618891983,-0.21743305892373233,0.5599772428663252,,-1.9664765782758598,-2.0748015502531656,-1.0629874274726188,-1.9001634124042521,1.052297687957103,-1.1695519450058427,,,0.20824873125866716,-0.5803991419937802,-0.2859367154658887,-2.5324654700254854,-0.19103309952375458,0.041084374210755836,0.0016973957882197577,0.4180209432045068
ODP0185-0801C-021R-002/086-089,10.150010909966191,-0.2981012101371001,-0.08136509546084403,39.231166823013055,,3.9013200241828603,0.5101977126008475,0.9482890295577029,-3.891825591218878,0.9827945289518363,0.9711678633907557,,,3.791052344597338,2.6010722960150847,3.17425601321304,-7.052550581158961,-1.3568511115730102,-0.24803697401116365,0.036855344041030386,7.927439825199491
ODP0185-0801C-023R-003/080-084,-0.5796695052210715,-0.5137420824287557,0.5547888367527847,0.4125338595421564,,-1.7422614778036154,-1.6466308292957343,-1.5890028190867351,-2.0848604137079887,0.8305846526877714,-1.6106371967222568,,,-0.7549456444649696,-1.14188714209158,-1.159235604359628,-1.9394524983426678,0.257261466440343,0.19899717239904158,-0.010219188629188442,0.0544813385955063
