,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,I,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tl,Tm,U,V,W,Y,Yb,Zn,Zr,IGSN,EXPEDITION ID,REFERENCES,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,TECTONIC SETTING,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2O_M,H2O_P,SO2,SO3,V2O3,V2O5,ZnO,CoO,La2O3,Ce2O3,O,FeS2,S_SLFI,SLFA,C_NON_CARB,CaCO3,CuO,Cu2O,Dy2O3,FeCO3,Gd2O3,HfO,HfO2,MgCO3,MnCO3,Nb2O3,Nb2O5,Nd2O3,Sc2O3,Sm2O3,Ta2O5,ThO,ThO2,UO2,WO3,Y2O3,ZrO2,S_PY,TOC,Ag.1,Al.1,As.1,Ca.1,Cd.1,Co.1,Cu.1,GER,INDIUM,Mg.1,Mn.1,Ni.1,OS_INI,Pa,S.1,Si.1,Zn.1,Zr2O3,Ti.1,As.2,As.3,GER.1,H2O_M.1,H2O_P.1,H2O_M.2,H2O_P.2,INDIUM.1,area,depth_start,depth_end,depth_mean,Depth,Unnamed: 0.1,Top Depth (m),Bottom Depth (m),Sample Pair,Sample Pair ID,TFe2O3,TOTAL,Ge,Coment,T Dep,B Dep,vesicles (%),Total Secondary mineral (%),Celadonite(%),Saponite (%),Fe-OX (%),Carbonate (%),Chalcedony (%),Zeolite (%),Quartz (%),CaO*,CIA*,CIA,SAMPLE_INFO,Depth_to_basement,Core_Site,Core_hole,DataBase
329-U1368F-5R-1-W 30/34,,,,,,2.0762896069147705,,,,,,,11.152753756741195,,,1.55933329902919,,12.26065175649516,11.90236784832954,11.483608020633476,,,12.374148649033355,15.142833226824902,,11.71908577569545,,,2.618552123035303,9.53130175717702,3.2349922992010094,11.388586224321323,,,,,,6.426613577141921,14.191350460314416,,,21.266172225947034,8.116002551566233,,11.87159559341101,,1.985115558676455,,,,,,,,,12.80795595934192,9.147362655716107,5.802843601895734,,12.444834002890788,,3.452306626536857,11.617856994946406,,12.243883690680939,5.7915068340476425,,,10.140675117934178,12.040445305780029,,12.300892857142859,,,,,,,,,,,,,,,,,,50.58,2.52,13.7,,4.870440799680585,,8.162603280287474,,,0.2,5.39,10.2825746799431,,3.16,0.15,0.243375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,38.120000000000005,71.0,38.1,38.14,,,13.94,100.0460456032044,7.182836142460684,,38.1,38.14,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.282060304555625,36.28505918962705,36.28595799984129,No_database_info,28.920000000000005,U1368,U1368,No_database_info
329-U1368F-5R-2-W 64/69,,,,,,1.8983501597538546,,,,,,,10.085197235944158,,,1.8136559457649872,,11.80195253164443,11.522924272798745,11.368796030439434,,,12.009405381112177,14.71895946333877,,11.46802862619117,,,2.094841698428242,9.018948150721386,4.143772233220451,11.853076984099161,,,,,,5.649031977684816,13.551824130230457,,,20.18484143479719,9.218977373860824,,11.100402813299231,,1.18259493920639,,,,,,,,,12.202586826482232,9.090633146814422,5.5317535545023695,,12.150564049305425,,3.6883855813574202,11.156830923718374,,12.242702908996012,6.087181426344753,,,10.003325495595629,11.905394144126776,,12.024107142857142,,,,,,,,,,,,,,,,,,49.64,2.42,13.04,,4.563353399443283,,9.482981940501045,,,0.2,5.86,10.02830725462304,,3.0,0.12,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,39.72,72.0,39.695,39.745,,,15.1,99.63930725462303,7.700440424597364,,39.695,39.745,0.0,4.0,0.0,3.8,0.2,0.0,0.0,0.0,0.0,10.027819033916282,35.88471223803229,35.88558885547101,No_database_info,30.52,U1368,U1368,No_database_info
329-U1368F-5R-3-W 9/14,,,,,,1.8450995920453857,,,,,,,9.837778330761955,,,1.6311685510998986,,11.791907928718187,11.662356927424124,11.337995813350107,,,11.898114319624808,14.554423736035629,,11.45193959770306,,,2.094841698428242,8.801341332420126,4.02737730115948,11.750838881001913,,,,,,5.521388436380756,13.394774887820436,,,19.824397837747238,12.139853267939959,,10.929325721920812,,1.185342508962647,,,,,,,,,12.054346112808323,11.485771863065635,5.653554502369668,,12.223237397162908,,3.2969654543759477,10.972420495227162,,12.17978905866592,6.111704717441648,,,10.097667136095195,11.762371517027866,,11.649107142857144,,,,,,,,,,,,,,,,,,49.68,2.38,13.06,,4.582826415770608,,9.474456225806453,,,0.2,5.95,10.15035561877667,,2.97,0.12,0.226875,,0.0400000000000844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,40.24,73.0,40.215,40.265,F4,,15.11,99.88723061877678,7.76006842243646,,40.215,40.265,0.0,5.0,0.0,4.6,0.4,0.0,0.0,0.0,0.0,10.149876116296818,35.750311208662424,35.75116442596893,No_database_info,31.040000000000003,U1368,U1368,No_database_info
329-U1368F-5R-3-W 93/97,,,,,,1.8090735676440992,,,,,,,10.25284095650644,,,0.8883166382151771,,11.61331263025936,11.075506415053049,10.792596427424167,,,11.508902608501796,14.110315991801706,,10.973978161917541,,,2.094841698428242,8.762136691378085,4.099931559917356,11.181907663448841,,,,,,5.80851317466011,12.980013544800087,,,20.18484143479719,7.447331194394045,,10.924714297663394,,1.97343176433883,,,,,,,,,11.849046215917904,6.850841759654681,5.47914691943128,,11.765034809544131,,3.060248694755108,11.202933530841177,,11.440053868045611,5.729904575222985,,,9.527056365516977,11.446152066541424,,11.866964285714285,,,,,,,,,,,,,,,,,,49.78,2.43,13.14,,4.446092825332887,,9.444516457200402,,,0.2,5.97,10.06899004267425,,2.99,0.12,0.231,,1.774227766080953e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,41.075,74.0,41.055,41.095,A4,P7(F5),14.94,99.86999004267442,7.751892909507447,,41.055,41.095,0.0,5.0,0.0,4.6,0.4,0.0,0.0,0.0,0.0,10.06850182196749,36.003834113848455,36.00470984511243,No_database_info,31.875000000000004,U1368,U1368,No_database_info
329-U1368F-6R-1-W 83/87,,,,,,6.945310017436311,,,,,,,11.702742462808986,,,36.70598115244498,,12.874114744838,12.408608674798554,11.910488125849797,,,13.064925385747586,16.17149208164283,,12.257592481674072,,,6.633665378356101,10.031839498895845,3.7812642736614333,12.41653431617946,,,,,,7.578277462528531,15.00918622406197,,,21.987059420046933,10.347668317671271,,12.51505742374776,,10.703451118245598,,,,,,,,,13.637071278986141,9.371946314163823,7.7559241706161135,,13.233873311188788,,4.444051008603021,10.880215280981554,,13.02723966633791,6.927668226381462,,,11.035373232975749,12.749247371042552,,13.454464285714286,,,,,,,,,,,,,,,,,,50.82,2.36,14.5,,4.054052507602338,,5.522352743157895,,,0.18,6.0,11.35049786628734,,2.9,0.38,0.251625,,0.6399999999999295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,44.75,75.0,44.73,44.77,,,10.19,99.57212286628727,5.579304044484792,,44.73,44.77,0.1,2.0,0.0,1.9,0.1,0.0,0.0,0.0,0.0,11.34996605444605,35.962735402424755,35.96359787999348,No_database_info,35.55,U1368,U1368,No_database_info
329-U1368F-6R-1-W 119/123,,,,,,3.6405251252159836,,,,,,,10.740641936714006,,,92.01980580809548,,12.291880474467675,11.567321098743749,10.997912072204523,,,12.100749388027118,15.30451431371341,,11.57642573590686,,,9.775927925998465,8.965285650028914,4.312470179710484,11.738255187658275,,,,,,6.858082859791509,14.017314387081129,,,20.545285031847133,10.077247824272158,,11.4237051286278,,21.308581171064155,,,,,,,,,12.633325307396126,9.142822505995388,6.7843601895734595,,12.357529666515696,,3.0538732221461244,10.465291816876325,,12.266950555022644,5.585670924657362,,,10.12776500811735,11.839960511379498,,12.644642857142859,,,,,,,,,,,,,,,,,,49.242,2.27,13.783,,7.252054262187087,,5.34415116403162,,,0.19,5.84,10.97418207681365,,2.71,0.56,0.235125,,0.8996401439422796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,45.11,76.0,45.09,45.13,,,13.19,99.89394722075592,7.063435729705419,,45.09,45.13,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,10.973685137879986,35.52268375930548,35.52351098283174,No_database_info,35.91,U1368,U1368,No_database_info
329-U1368F-7R-1-W 48/50,,,,,,2.432176608835706,,,,,,,10.336354281618892,,,2.824526287178683,,11.743082323426332,11.06325614451477,10.569322252231547,,,11.623361134867375,14.939045024849877,,11.237964772986407,,,3.3168326891780504,8.565514157300223,3.7573711850047378,11.304522827762316,,,,,,6.3027231312782455,13.49438391306762,,,21.266172225947034,10.795731600069713,,11.012250991138608,,3.2476183947613464,,,,,,,,,12.254493324179197,8.914174181734952,5.4398104265402845,,11.876456294280832,,2.5415903346043613,10.188676174139507,,11.83100620221666,5.000213363705391,,,9.730464602053628,11.410593472507985,,12.625000000000002,,,,,,,,,,,,,,,,,,49.96,2.21,13.46,,3.747120510018217,,8.633591540983605,,,0.21,6.55,10.76059743954481,,2.51,0.19,0.243375,,1.775291664401609e-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,47.89,77.0,47.88,47.9,,,13.34,99.43397243954496,6.967374278074867,,47.88,47.9,0.1,4.0,0.0,3.9,0.1,0.0,0.0,0.0,0.0,10.760083064157334,36.0281029582369,36.029004883889534,No_database_info,38.69,U1368,U1368,No_database_info
329-U1368F-7R-1-W 90/92,,,,,,2.1143749292050065,,,,,,,10.72693309859155,,,3.6349318693949106,,12.188999058630012,11.731480061106188,11.160887580050803,,,12.038496934154235,15.539331038727711,,11.643289604359957,,,3.142262547642363,9.09173506976271,3.9850406862274292,11.705089790386214,,,,,,6.890909271230484,14.101750962590309,,,22.347503017096887,9.932627951001601,,11.584449574663216,,3.0729757042401795,,,,,,,,,12.849247582888339,8.654702513604564,5.507109004739336,,12.390644814575388,,3.548349016626514,10.32698399550792,,12.115412291719736,4.752487486651581,,,10.291535339012574,12.105581794975176,,12.762500000000001,,,,,,,,,,,,,,,,,,49.21,2.24,13.75,,4.056525731518374,,8.544126841633465,,,0.21,6.68,11.00469416785206,,2.56,0.18,0.25575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,48.31,78.0,48.3,48.32,,,13.55,99.64044416785208,7.060229814528594,,48.3,48.32,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.004153637783864,36.02780106117877,36.028728842900726,No_database_info,39.11,U1368,U1368,No_database_info
329-U1368F-7R-2-W 8/13,,,,,,9.155594464486938,,,,,,,11.433414605208272,,,2.775934436871139,,13.126105805526306,12.540958342036967,12.124520482224998,,,12.956683234976488,16.40479659720094,,12.413983556421474,,,3.142262547642363,9.602461488620381,4.6145823474230685,12.251176177929006,,,,,,6.8959838116260554,14.929949749059732,,,22.347503017096887,15.584225658023438,,12.371521531284365,,2.67979006846309,,,,,,,,,13.667801886652224,9.888669169039606,8.882464454976303,,13.264238889401492,,3.3818650675550304,11.202933530841177,,12.986228738633859,2.9512571599166093,,,11.118668633045141,12.81998304158951,,13.333035714285716,,,,,,,,,,,,,,,,,,51.2,2.43,15.15,,2.522471372297153,,5.190775764932562,,,0.18,6.3,11.93022759601707,,3.02,0.18,0.25575,,0.6797281087565114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,48.945,79.0,48.92,48.97,F11,,8.29,99.6157057047736,4.672438315098469,,48.92,48.97,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,11.929687065948874,36.0675534649797,36.06839736833162,No_database_info,39.745000000000005,U1368,U1368,No_database_info
329-U1368F-7R-2-W 46/48,,,,,,2.4132479035296006,,,,,,,10.391742780589464,,,29.398929219246742,,11.739067541764644,11.345322927744721,11.0098275690031,,,11.819608037648065,15.209466019417476,,11.337920964564493,,,4.8879639629992315,8.822659896089108,3.7759754051639143,11.207725294172613,,,,,,6.682686480145262,13.68665396756367,,,21.626615822996982,11.55996896975559,,11.229462308490293,,9.086289388778905,,,,,,,,,12.269009707151504,9.308592114270064,5.465402843601895,,12.129109431406935,,3.092438555297135,10.142573567016703,,11.795550761354042,5.142918393054986,,,9.973821221878312,11.483655459557005,,12.34375,,,,,,,,,,,,,,,,,,49.646,2.2,13.327,,4.975594721634952,,8.157964750528542,,,0.21,6.28,10.56735419630157,,2.57,0.28,0.2475,,0.0600000000000378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,49.31,80.0,49.3,49.32,A11,P8(F6),14.04,99.42785419630158,7.327804591194968,,49.3,49.32,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.566831102687187,35.949460732981194,35.950383059891955,No_database_info,40.11,U1368,U1368,No_database_info
329-U1368F-7R-2-W 93/95,,,,,,2.2841560561845284,,,,,,,10.579438280419454,,,103.33156656422008,,12.276280549903925,11.77678353327847,11.288096150104577,,,11.997187559023093,15.288973358563835,,11.707977279193017,,,10.299638350605525,9.07446988166736,3.519282832657291,12.289816580773339,,,,,,7.218306190160144,14.03753083945754,,,22.707946614146834,8.892084885225644,,11.560114935500662,,25.042651726886458,,,,,,,,,12.768830191374954,8.823314860121265,5.647867298578198,,12.249365086446758,,3.69168034753257,10.188676174139507,,12.547827866185388,14.511898475514148,,,10.503855541699233,12.436611530985374,,12.213392857142857,,,,,,,,,,,,,,,,,,48.11,2.21,13.8,,8.219661450681452,,5.769304694386694,,,0.23,5.62,10.94366998577525,,2.59,0.59,0.259875,,0.7389654483723305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,49.78,81.0,49.77,49.79,,,14.63,99.72251043414758,7.875662089423905,,,,,,,,,,,,,10.943120737480148,35.75394033049885,35.75486543468729,No_database_info,40.58,U1368,U1368,No_database_info
329-U1368F-7R-2-W 113/115,,,,,,4.085028840693623,,,,,,,10.766438176963657,,,36.42107573423231,,12.65964390191449,12.350871864741869,11.831287693177535,,,12.894478890937258,16.142388193565886,,12.18102013702823,,,6.4590952368204135,9.620515847114058,3.511016179481347,12.586015409810948,,,,,,6.937551949927378,14.689790233854076,,,22.707946614146834,8.384810216908736,,12.142165912561861,,11.04284173151164,,,,,,,,,13.13125009507324,9.088427956718848,6.417535545023696,,13.099159108864592,,4.158777073373871,10.64970224536754,,12.929302627015916,5.899558630728818,,,11.330854712410265,12.494543349303617,,13.050892857142857,,,,,,,,,,,,,,,,,,50.63,2.31,14.08,,5.206369912922327,,6.159267078369906,,,0.2,6.22,11.20810810810811,,2.78,0.37,0.259875,,0.2598960415834712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,49.98,82.0,49.97,49.99,,,12.05,100.3678791496916,6.521923300334378,,49.97,49.99,0.1,1.3,0.0,1.1,0.2,0.0,0.0,0.0,0.0,11.207558859813007,35.706689088351524,35.7075934001202,No_database_info,40.78,U1368,U1368,No_database_info
329-U1368F-7R-3-W 16/20,,,,,,4.917997783920956,,,,,,,11.224156221426233,,,39.850530523871946,,12.708439258100212,11.968982532051283,11.824251869924947,,,12.781087426225348,16.094350931617548,,12.279002524380346,,,5.760814670677665,9.430266152329278,5.147349654220426,12.023217508580913,,,,,,7.586712754524017,14.550467741126571,,,23.789277405296684,9.027341652638533,,11.986971883995274,,11.24993787280212,,,,,,,,,13.304851210431067,9.297459203036052,7.004739336492891,,12.728774123357805,,3.597482423701549,10.557497031121931,,12.597626605932158,11.4486932665807,,,10.652426184841499,12.16466767736787,,12.779464285714287,,,,,,,,,,,,,,,,,,49.541,2.29,14.314,,5.298531770476842,,5.719021406570842,,,0.2,5.99,11.31998577524893,,2.76,0.33,0.27225,,0.6998600279943684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,50.52,83.0,50.5,50.54,,,11.653,99.3700958032433,6.356695740464521,,50.5,50.54,0.1,9.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,11.31941037227311,35.970602041419376,35.97154775555245,No_database_info,41.31999999999999,U1368,U1368,No_database_info
329-U1368F-8R-1-W 31/36,,,,,,3.9060148082857076,,,,,,,11.927271004040326,,,17.272339428035632,,13.01027645989118,12.7268341605722,11.759574203442684,,,12.883691400160636,16.095015827219278,,12.61917247960783,,,4.8879639629992315,10.311616401153902,3.887763150491065,13.057628843026153,,,,,,7.658872819730637,15.231651753631233,,,22.347503017096887,9.46666908710249,,12.528770365870946,,7.0519972530877935,,,,,,,,,13.496297552828247,9.13085263062217,6.963981042654028,,13.217650341123612,,4.542068026901251,10.834112673858751,,13.65228475793212,5.087126117792167,,,11.200030964874943,13.257578888980204,,13.266964285714288,,,,,,,,,,,,,,,,,,50.73,2.35,14.34,,4.623482586027112,,5.7028656725756,,,0.19,6.05,11.26913229018492,,2.9,0.28,0.25575,,0.5794205794204713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,57.335,85.0,57.31,57.36,,,10.96,99.9043028696054,5.744420366492147,,57.31,57.36,0.0,5.0,0.0,4.8,0.2,0.0,0.0,0.0,0.0,11.268591760116724,35.936844225131786,35.93772934733307,No_database_info,48.135000000000005,U1368,U1368,No_database_info
329-U1368F-8R-1-W 129/134,,,,,,6.772363077750845,,,,,,,10.930049552791202,,,106.03916712529809,,12.245769779238886,11.877906427304968,11.365238970918433,,,12.113397226362093,15.553546770580791,,11.935596182941286,,,8.90307721832003,9.208074364938916,3.711166260254698,11.909905838570506,,,,,,6.749217569233499,14.22162645820282,,,21.987059420046933,8.706829425174282,,11.651198063978601,,20.334576892620362,,,,,,,,,13.0028547523972,8.686595696060776,7.559241706161137,,12.739165736353167,,3.4662122395753494,10.695804852490342,,12.873128658695203,9.147452264709747,,,10.314221675918585,12.389727951507979,,12.965178571428574,,,,,,,,,,,,,,,,,,49.47,2.32,14.26,,6.735363544817007,,4.864172809664694,,,0.19,5.71,11.1877667140825,,2.81,0.51,0.251625,,1.219756048790241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,58.315,86.0,58.29,58.34,,,12.14,100.0691477628727,6.424008372093025,,58.29,58.34,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,11.18723490224121,35.850504768937,35.85137629733352,No_database_info,49.115,U1368,U1368,No_database_info
329-U1368F-8R-1-W 143/148,,,,,,4.387429855381208,,,,,,,11.455122368247855,,,14.003528041934846,,13.327713377430841,13.0607120106264,12.186390700159459,,,13.433318436503688,16.24189537408512,,12.828669962871738,,,5.4116743876062925,10.305661794811037,3.446669668310712,13.440537903981483,,,,,,7.747607038010319,15.22555316960802,,,21.987059420046933,9.505302966845427,,12.855068942737752,,6.313552839889707,,,,,,,,,13.678334086818065,9.348581984922076,7.134597156398104,,13.67564923976824,,4.744617089146243,10.64970224536754,,13.690879656688054,6.260853200471843,,,11.777001856197902,13.282527908412723,,13.134821428571431,,,,,,,,,,,,,,,,,,50.59,2.31,14.08,,4.352852283757111,,6.180432944618601,,,0.19,6.05,11.29964438122333,,2.81,0.31,0.251625,,0.5992808629644653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,58.455,87.0,58.43,58.48,,,11.22,99.7105502441878,6.235685902221054,,58.43,58.48,0.4,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.29911256938204,35.5706205583169,35.571489500335154,No_database_info,49.255,U1368,U1368,No_database_info
329-U1368F-8R-2-W 121/124,,,,,,2.7324992449624896,,,,,,,9.6896223452411,,,33.64282834081953,,11.57364088082285,11.21964890056649,10.888923575941332,,,11.726178492603005,15.098093725800895,,11.137690714786695,,,5.237104246070606,8.551879644363291,3.6030643256446413,11.234030311561563,,,,,,5.655604295515768,13.36319393225935,,,21.987059420046933,11.819961584817099,,11.031668002015886,,8.095454306308204,,,,,,,,,12.081944374403557,9.266492129246064,5.604265402843602,,11.987081676043436,,3.040951535427146,10.280881388385113,,11.771134098522491,5.5712154234843805,,,9.987319429760497,11.34029692218021,,12.833035714285714,,,,,,,,,,,,,,,,,,49.43,2.23,13.43,,5.460256475800952,,7.766769171779142,,,0.22,6.27,10.63854907539118,,2.61,0.3,0.251625,,0.2797202797203376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,58.725,88.0,58.71,58.74,,,14.09,99.74989435511152,7.07386180246136,,58.71,58.74,0.3,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.63801726354989,35.917364236566065,35.91829308338124,No_database_info,49.525000000000006,U1368,U1368,No_database_info
329-U1368F-9R-1-W 29/33,,,,,,1.6407499955185765,,,,,,,10.034139594419916,,,67.63082793603297,,11.280922476716288,10.921151586478588,10.590354003943862,,,11.18394407873366,14.410943267471078,,10.971490497092939,,,9.601357784462778,8.438912362448143,5.2392309416353555,10.850424924924924,,,,,,6.345380299580218,13.019304629782798,,,20.18484143479719,8.777079617930047,,10.785208907254361,,20.437273150963467,,,,,,,,,11.581963224308051,8.91837121864937,5.6469194312796205,,11.566977218448779,,2.956804151251447,9.95816313852549,,11.181626164043914,6.4948891112222755,,,9.485417973720875,11.038288005348825,,12.04375,,,,,,,,,,,,,,,,,,48.57,2.16,13.65,,7.942700044314742,,5.487569960116732,,,0.18,5.77,10.81145092460882,,2.74,0.55,0.231,,0.799520287827393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,62.91,89.0,62.89,62.93,,,14.04,99.50197121243622,7.353929048795552,,62.89,62.93,0.1,10.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,10.810962703902062,35.53742623019878,35.538247540897565,No_database_info,53.71,U1368,U1368,No_database_info
329-U1368F-9R-1-W 95/99,,,,,,2.3800367484421794,,,,,,,10.27276150780409,,,64.26902568012233,,11.476616205130986,11.103781577211318,10.883715734068106,,,11.642122757198804,15.385975060434802,,11.198693512670744,,,6.284525095284726,8.595448358455974,3.5262576459917305,10.877694724408974,,,,,,6.191441131820518,13.171803940580022,,,21.626615822996982,10.017289476699787,,10.971066314639419,,15.38347563644807,,,,,,,,,12.450633250302126,10.281465604470286,5.87345971563981,,11.969004731652435,,2.502226531853972,10.234778781262312,,11.359318050077938,7.366805597655857,,,9.858601039665986,11.322672669368636,,12.657142857142857,,,,,,,,,,,,,,,,,,48.98,2.22,13.5,,6.650336473478504,,6.758697173869346,,,0.2,6.05,10.7300853485064,,2.77,0.36,0.2475,,0.3195526263231124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,63.57,90.0,63.55,63.59,,,14.16,99.5371379748295,7.393284291547571,,63.55,63.59,0.1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.729562254892016,35.567526049041184,35.56841731189485,No_database_info,54.370000000000005,U1368,U1368,No_database_info
329-U1368F-10R-1-W 0/3,,,,,,2.4898848486704765,,,,,,,11.030942381562097,,,71.41701608992628,,12.209968298671473,11.758066850734691,11.593858610708374,,,12.118741691068541,15.932383018879092,,11.857151606617792,,,7.331945944498848,9.420222227969719,4.266962873162214,11.94884966338526,,,,,,7.1186205811429835,14.363764912396217,,,24.510164599396592,8.721323535195266,,11.893330170403111,,16.45272972594323,,,,,,,,,13.19660772770584,9.194637976555075,5.767298578199052,,12.706170228075091,,3.693617815792317,10.64970224536754,,12.752302855561435,12.031289177134946,,,10.542614031500937,12.356983074147525,,12.989285714285714,,,,,,,,,,,,,,,,,,47.87,2.31,13.87,,8.028404964586102,,6.274435531872508,,,0.23,5.5,10.82162162162162,,2.91,0.42,0.2805,,0.4398240703718916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,66.615,91.0,66.6,66.63,A5,P9(F7),15.0,99.65194569199352,8.352165120469731,,66.6,66.63,0.1,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.821028782191986,35.75879910314523,35.75979286082231,No_database_info,57.41499999999999,U1368,U1368,No_database_info
329-U1368F-10R-1-W 3/5,,,,,,2.0239382695002948,,,,,,,10.473001273036068,,,19.597152216142085,,12.247697107004011,11.876253258642528,11.418330570624875,,,12.401377141548993,16.164592326315738,,11.674891953762414,,,6.4590952368204135,9.055736868076346,4.7859696548408985,11.85859539583152,,,,,,7.011842084847104,13.936234560633373,,,21.987059420046933,8.351912824474132,,11.605135959248097,,7.465449543432259,,,,,,,,,12.702801130452112,9.183979864212782,4.242654028436019,,12.663469781594907,,3.4261656247065893,10.972420495227162,,12.36124240174826,6.7940788476938705,,,10.423364845025315,11.902811791820126,,10.839285714285715,,,,,,,,,,,,,,,,,,48.23,2.38,13.3,,5.30284999565548,,8.187435003910068,,,0.22,6.5,10.62837837837838,,2.52,0.37,0.251625,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South,,,,66.64,92.0,66.63,66.65,F5,,14.4,99.6400033783784,7.31596889712624,,66.63,66.65,0.1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.627846566537093,35.780964369052235,35.781895184752535,No_database_info,57.44,U1368,U1368,No_database_info
