,Rb,Ba,Th,U,Nb,K,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Ti,La,Ce
ODP0129-0801C-011R-003/121-126,0.6662246312441826,9.533275903600773,0.14867763589818753,0.08671351767050625,2.5618484572873848,841.3620009638848,0.41660894695799766,101.04754673570498,12.108710810354458,42.61272135030751,4.287495690455298,0.6411567974243736,50.204807339913565,7.147644233866035,2.765827431759464,0.185423664146944,10.760690073441973,122.0,11687.01090563061,3.87,12.28
ODP0129-0801C-011R-003/131-136,0.554043244505542,7.945365224602809,0.15019482337027157,0.09484355346348873,2.6363103018212226,760.938821810974,0.3441489153120629,92.33381498052334,11.432595483776845,45.15749830311123,4.1880870147982305,0.6581516115282519,50.10014266376497,6.4457443770949565,2.6987981355810464,0.197528189251505,10.582964498542115,125.99999999999999,12645.945133784915,3.3399999999999994,10.8
ODP0129-0801C-012R-003/032-037,0.6005725268491815,8.200612815768386,0.15035511750844754,0.0920512382339424,2.5268539727338415,778.7037846757844,0.47952894422672526,101.60786568745021,14.244556307140757,53.33202479883473,5.178648729661438,0.759096709655837,50.07859269558326,6.447325039815428,2.798912102467736,0.2681105174810463,10.124215130507286,143.0,13784.679529718156,4.33,14.299999999999999
ODP0129-0801C-012R-003/057-062,0.5174778457506242,11.77586065289606,0.20604731682017552,0.09650260434700567,3.265719507971671,912.2803575409919,0.5132539168713846,101.4964914136935,13.447160050969604,51.717752419459714,4.827081662466258,0.7161110444883843,50.28826541537433,6.328096821202642,2.78176967470296,0.1919968990591608,10.403243529708929,144.0,13724.74614045851,4.31,13.2
ODP0185-0801C-015R-007/031-034,1.6163612713044406,10.943210936799362,0.1270467411693364,0.0757761365374901,2.6803939534446193,1119.2202607620152,0.726560135104331,113.82161413370818,12.162374040186057,35.5104184268425,3.5736701363483374,0.5805751349374849,50.445467651512665,5.860950192968913,2.9937976303122436,0.28754067339074013,9.419229569964608,85.1,15283.014261209259,4.04,13.2
ODP0185-0801C-034R-001/093-096,0.9833335640929,10.066986443820188,0.15267847655479075,0.07529032012015842,3.1839343912085254,953.8173099838651,0.5611075303727099,97.11173828836553,16.73417104029354,55.52548486015086,5.418982420653909,0.8596197218751823,50.230060133322084,6.47269825360055,2.85337212736291,0.2746515774368074,9.927627624444499,164.0,14443.946811574242,5.19,17.2
ODP0185-0801C-040R-001/024-027,0.4931781821668572,9.53218568272696,0.1845075938701725,0.0984565181594447,2.6895948046944866,709.7148146417571,0.4711934354365644,103.00848724628813,10.189930828479515,37.532656016847234,3.6635461371184115,0.568934865078671,50.717534372018086,7.3618760793853015,2.7218022525967864,0.14597176124137626,11.031600822896038,104.0,9529.408892283422,3.44,10.5
ODP0185-0801C-044R-003/023-026,1.2877777681383855,11.730596989805106,0.21808248126298926,0.10848848943734557,3.17941782804581,1554.9279079856026,0.4728296676168719,112.2783530276111,13.56396968395368,43.87989716721381,4.541372281330454,0.6766000100521039,50.118784706741984,6.51673745165924,2.7888592785938404,0.1886882894573919,10.778631352468116,132.0,12406.211576746342,4.62,14.2
ODP0129-0801B-037R-001/036-038,15.115829976216052,219.08875942221508,2.339342436769251,0.5780254025313969,29.2786768680162,6829.224193576224,1.627487754907086,442.5442468719379,24.64939622246002,24.91011316570929,1.7884336292599516,0.2842763668972327,48.26467343568112,6.41116319583561,2.8494519554442066,0.3456630125442885,11.017151509279296,169.0,16002.21493232499,21.3,44.3
ODP0129-0801B-041R-001/026-030,19.788673930738973,232.52103627722454,2.4686132597420163,0.8437232169917236,36.32976174316837,9752.323788372261,1.112401965691806,492.07514366183386,37.03519178766525,35.99116497715322,2.8649561709074733,0.4164778134869633,48.40903986213991,5.833214297915353,3.158153002176909,0.5878123793231369,8.528817519543596,310.0,18998.8843953072,29.8,65.6
ODP0129-0801B-041R-002/074-079,21.985887114907992,241.47955733019424,2.5111007458172754,0.8268816929005999,36.18092706836083,8797.226857605177,1.3087169685480617,505.0766197226673,36.471021828713354,31.461248687502767,2.44948209263977,0.35064685717672067,47.96118623857187,6.660843332015244,2.9821486897723672,0.5676651631719069,8.911818668063589,282.0,18159.816945672177,30.100000000000005,65.4
ODP0129-0801B-043R-003/111-114,23.310969745219772,288.06216209343864,3.23388596061479,1.103495514701739,45.90736648220286,11551.5669588101,2.0219109137906286,595.800283019719,39.315352759306585,30.012501234632218,2.1153708048580784,0.29412824050376907,47.382298378769796,6.587936078865798,3.1071673375612465,0.6068773167343665,9.392259282946473,286.0,19837.951844942218,35.2,71.0
ODP0129-0801C-001R-005/033-035,19.126828341959257,237.9235536451599,2.183712075035193,0.7758347097352782,34.125151874417035,9201.343863245678,1.1031519297121875,469.1392889214977,36.95932126923559,35.88709056920034,3.0045964373848126,0.4349483505798119,48.45549017770312,5.639181508192231,3.1143112794342453,0.571544228972484,8.350774176498769,310.0,18639.284059749334,28.3,62.50000000000001
ODP0129-0801C-002R-005/024-028,37.24723615721248,498.5351757901303,2.573386320070128,1.3657684096435767,40.737283943858934,13445.80311993904,2.1048637530619536,432.8116267526793,39.87633748154435,36.20108328293043,3.3843717364138834,0.48358953557934053,50.724587129247496,4.305941430557597,3.331442116930835,0.6723132974274879,7.293716977481508,399.0,11866.811073409544,33.1,72.3
ODP0129-0801C-005R-001/095-098,0.922269223069564,7.683337545379841,0.07044038675923911,0.06877047767439895,0.9868119712161274,528.2140378892102,0.25977587833522814,79.84254406611696,5.1042457253390925,27.977069219189897,2.846685372981948,0.43299205322585615,49.45757946518797,8.510793300772505,2.2198254065734733,0.08790237070090565,11.586466650346722,62.00000000000001,6472.806040041569,1.36,4.55
ODP0129-0801C-006R-003/042-045,0.9098895805153637,18.610788745143882,0.2557843944853619,0.0957029449629406,1.5118753602343937,557.3216330528957,0.7156365473394962,118.50277784162684,8.461015450117086,25.034354841187458,2.584289085686617,0.39082358720446525,49.77721063159525,8.639726267680487,2.2576490559846714,0.10440757289852375,10.618043283329671,57.70000000000001,6832.406375599434,3.3,9.78
ODP0129-0801C-007R-003/043-048,0.36595169776238584,6.082029187819838,0.05558875082420265,0.03778588864058522,0.8654093256960199,634.1167244264477,0.6317166859855141,87.48956617413086,5.3392904088850415,32.97028156987408,3.2055266493116514,0.4823706804166699,49.77840610593777,6.998913311556144,2.313880366261586,0.10387862555458437,11.55136698584068,95.99999999999999,9169.808556725557,1.05,3.91
ODP0129-0801C-009R-004/001-004,0.3454934637835822,5.569372688130946,0.08905341685146592,0.05013851452045427,1.821459248552557,866.3171312369467,0.6130568778481265,99.23430802177766,9.202357980329282,36.384301023507966,3.6920196219501413,0.5587460745873786,50.36809104121207,7.700945829201963,2.6277987190818077,0.23664189472933725,11.30093561892983,99.10000000000001,8990.008388946624,2.6,8.96
ODP0129-0801C-011R-002/145-148,0.35105990434141493,5.055306950180724,0.10727298298950613,0.06506657264701123,1.8647938369449537,807.4777199584547,0.505677126886275,97.63671611588524,11.168202485116318,42.690195404159226,4.113074611411518,0.6160779900443998,50.35384723733386,7.449577820619017,2.7439020217745598,0.33262439417157735,10.68477302597203,111.0,10728.076677476307,3.05,10.7
ODP0129-0801C-012R-002/111-113,0.37543001964844114,8.49680930413955,0.14041201839894438,0.08574101681590594,2.175793490367863,630.9567153104332,0.5263525818897499,99.61927433708956,11.091719520150402,41.771173320140534,4.03561451886536,0.6207754305806789,50.20635771462561,7.417057526108588,2.774323628223881,0.16297273800105114,10.50689342029949,118.99999999999999,10608.209898957017,3.46,11.2
ODP0185-0801C-014R-001/086-088,0.8690983307608144,9.506548550631685,0.14329769426629288,0.08655975474750613,2.4890167473765854,1049.678655300732,0.47916565727717414,106.15320671661156,14.187726393611372,50.226639701623846,5.016729082673538,0.7559230951163554,50.00414312936321,6.411710926793865,2.7858590540765404,0.24464944777106795,10.700998071050007,138.0,13005.545469342782,4.37,14.299999999999999
ODP0185-0801C-015R-002/117-120,0.5744693020338678,8.804777875137907,0.1530645666083831,0.10191354249283799,2.487470927205013,1080.9685556036227,0.5328608549424367,97.9526112019079,13.45742509594802,50.897104427875675,5.167275916696929,0.7425225869608483,50.140739200203896,6.46900429102968,2.7697628549497586,0.23920258835482733,10.378709160156506,141.0,13065.478858602426,3.92,12.9
ODP0185-0801C-015R-007/096-099,0.40512205554343705,10.204400142227321,0.18669913360738755,0.07653186365083266,3.5391428978513226,638.3786954050893,0.5397358386509341,100.62437471770838,13.935782147578383,51.79107153669799,4.436598782685269,0.6856952630199794,50.29806373981312,6.60419344938304,2.820485898343803,0.20017390984079259,10.107740145264408,168.0,13724.74614045851,4.38,13.7
ODP0185-0801C-016R-002/027-031,0.45860551516113873,11.740859312395502,0.22691407279559425,0.0887035058061763,3.759480604396056,833.5724723998052,0.6245296774839071,118.35894821893287,12.626826525346665,45.90559006857412,4.323289377863559,0.6484293955005439,50.14042417914679,7.071765589945132,2.8842006068759423,0.1811361068914978,10.491875230606423,170.0,12106.544630448121,4.34,12.8
ODP0185-0801C-016R-002/082-086,0.5157027694404609,8.864168960076599,0.14158496201777815,0.09165273054637846,3.4089880666756045,769.1325590058069,0.6032735863536547,95.15865361151732,13.956915892410374,56.56243570944166,4.967182667436291,0.7677750921110732,49.60296243250818,5.649671012490874,2.880136373068519,0.27636074620607876,9.83265902656225,189.0,16961.149160479297,4.12,13.6
ODP0185-0801C-016R-005/062-065,2.2799127263083516,16.314713941999642,0.22100342238689524,0.11153716700981363,3.3012123777601756,1952.223127665297,0.5848351695430081,162.68291550669207,7.879990566008177,30.063181513413486,2.6290100913095067,0.39219063254149317,50.06810639323949,7.972626282567859,2.806504551728978,0.11762537248403512,11.432472520596344,109.0,7851.273993013385,3.7000000000000006,8.88
ODP0185-0801C-018R-001/064-069,0.3219567600427305,7.34077468941103,0.1340073870423105,0.07777401781466096,3.1911688527886897,651.3064310617399,0.5963063211505953,93.05434910842305,14.929991172865567,54.48756731616163,5.285303905114033,0.8228763133041775,50.20414594594948,6.461320864688609,2.8026934924803473,0.29225556805439445,9.913068515233102,166.0,14563.81359009353,4.42,15.100000000000001
ODP0185-0801C-021R-002/086-089,2.7014394300428566,19.454266426784194,0.21824781999154969,0.10552585396331268,3.3777257811506898,2006.746128579498,0.833766596242924,143.02528348215154,12.073470682001815,37.81776164416382,3.7456562407694616,0.5435827766994566,50.064852439462456,7.342008800372145,2.892738478440182,0.17235858910661903,10.987236007891834,118.0,10548.276509697373,4.72,14.2
ODP0185-0801C-023R-003/080-084,0.4321105989174346,8.8919065640999,0.16823861388458397,0.0768605149229232,3.1775602537172842,685.322732618554,0.5946908689053331,105.17069548644842,14.496849667956491,51.82120734506026,4.70977312775374,0.7280688254047571,50.20722378690194,6.657417809551256,2.8214521263137633,0.2495311443456179,9.764067319173531,170.0,13604.879361939224,4.43,14.7
ODP0185-0801C-024R-001/046-049,0.5560375346113149,7.964140261370556,0.171537379517099,0.07786267187538783,2.75187949146238,891.4997379473056,0.5338227157400596,106.04610908571479,12.53607207126591,46.078723146646226,4.43564048730514,0.6546617094143405,50.28207788153518,7.114049903555588,2.795474785670837,0.23251301588082007,10.231564438361218,150.0,12046.611241188475,3.83,12.7
ODP0185-0801C-025R-001/010-013,0.5497885457487475,8.372872705118812,0.14978805378495955,0.09082922208331898,2.490867806180577,880.9812609985787,0.5206350873782637,103.58554107048037,12.680525035156336,45.203602363515806,4.692768726399697,0.6848691618632389,50.149946093780045,6.97439509296819,2.7933415740518286,0.26999910121350895,10.553817205977952,137.0,12046.611241188475,3.85,13.0
ODP0185-0801C-027R-003/066-069,0.44070985509093985,8.496121595168537,0.13495724206015067,0.09385877231476031,2.2165187972875233,720.9613208473523,0.49876859465430307,102.25802434892209,11.255599512396476,40.549643598526266,3.9405505995226617,0.6024711077618322,50.13701339728442,7.386274076271018,2.789758705199031,0.16492001118463456,10.47663566055147,116.0,10548.276509697373,3.58,11.5
ODP0185-0801C-028R-001/110-114,1.9983366089971188,15.386957158689611,0.15079892236173184,0.10997843822222252,2.510239747474191,1141.863732186046,0.5845779548604992,123.44419109803141,10.713639294225247,34.65193103239316,3.4701682240325122,0.5059580334169449,50.406358107810036,7.621759257180842,2.84081214837647,0.14799393002121847,10.287445746598491,99.8,9289.675335244845,3.73,11.87
ODP0185-0801C-028R-002/036-038,1.3889801487597153,9.964958324580909,0.15795052094765102,0.10128887793095005,2.6894289941220477,1044.6861771743647,0.49578158589069804,107.02397740589483,11.999285071214558,42.09980618342531,4.077248722138083,0.6072487256538672,49.95151094514111,7.3081008989253275,2.767679539899628,0.16940644745770903,11.08343986993469,118.0,10907.876845255238,3.94,12.5
ODP0185-0801C-028R-002/100-104,0.48762154885150205,9.075825681283447,0.1627733863553417,0.08417373964848265,2.38170831918634,660.6267349725782,0.5355740688612256,102.45047575403889,9.143158268432407,37.54790638397466,3.4115743088581607,0.5246214053824588,50.451162614521216,7.616452577770057,2.6427060972729506,0.1476440642922881,11.044315921614972,109.0,9409.542113764133,3.0,9.51
ODP0185-0801C-029R-001/016-018,0.4335761955155176,9.28793461513887,0.1528102629976083,0.0769633334620333,3.310885623740566,780.9900755740285,0.6007673551217162,91.48217405553522,16.248488999983724,55.40707546833533,5.356254121142709,0.8361873969784086,50.218951241788396,6.499489390280332,2.8381181327565264,0.29257528228591934,9.994562784406291,169.0,14563.81359009353,4.84,16.3
ODP0185-0801C-030R-001/003-007,0.402738907405968,8.860709702331302,0.1622330044232122,0.09598757594001829,3.053947739082463,683.1352090737887,0.5718157917297813,94.11570235812425,15.046849955824507,54.71744331893537,5.321824377606599,0.8189446732917325,50.21659507766832,6.461038433101797,2.8290710125373457,0.289565847852127,9.828200519630926,162.0,14563.81359009353,4.6,15.229999999999999
ODP0185-0801C-030R-001/111-114,0.5535758542418797,9.390300309746078,0.1597827711985905,0.0847477751750689,3.1164217706903465,848.6187347261108,0.6068716274756628,99.62058867114935,14.673217156366091,52.88436045174023,5.0674828008864194,0.779428661116795,50.2061407169496,6.6053431387526595,2.823461651835267,0.26363644093311966,10.007184088428358,155.0,13485.012583419935,4.55,15.100000000000001
ODP0185-0801C-030R-005/039-042,0.7837552338092169,8.67355686510634,0.14672584695804078,0.09847342284544895,2.328852724465056,729.3127920060338,0.6581576772221794,106.56820066322034,10.530426381211756,38.05195158631153,3.6694585586015025,0.569180458734578,50.40067071847237,7.6526230979835415,2.7484800235139124,0.15602348708310435,11.206738532388636,112.0,9649.27567080271,3.44,11.0
ODP0185-0801C-031R-004/043-045,0.5183444582341639,9.519680930313838,0.16270411632307705,0.08523664793537315,3.153294436338232,842.9707833514352,0.6101350542829965,100.50416371066999,14.673217156366091,53.05646123645639,5.081184108513593,0.7770898895625049,50.18733274493208,6.596650163561732,2.8198533563987276,0.26150774329886134,10.007184088428358,157.0,13485.012583419935,4.53,15.100000000000001
ODP0185-0801C-031R-007/007-010,0.6482741489667769,11.55964814642681,0.22658424925653886,0.10208427664555728,3.703246275522251,1210.729244101809,0.544809389946284,103.21531590574621,13.029549212385014,44.50060224370363,4.551874334409746,0.6960802414341297,50.285114486219136,6.692175820067929,2.803187443781275,0.18737008168348154,10.892687056904835,143.0,12286.344798227055,4.67,13.8
ODP0185-0801C-032R-001/121-127,0.5687539772722768,7.526382630453918,0.12883374034464082,0.08071937197255405,2.0526056017018446,747.0083769741727,0.659577370779832,108.29289962364061,10.427786012193504,38.75614365209628,3.702019450233776,0.5555956292664991,50.3174367976547,7.817994678893959,2.7752427895875367,0.22533811944152354,10.809292523336392,113.0,9529.408892283422,3.1099999999999994,10.7
ODP0185-0801C-034R-002/036-040,1.2251209733669726,11.714698984805375,0.16990444587136666,0.1119923838800968,3.552976515980374,1519.1351975093758,0.5131267035502216,106.82525786355603,15.777768433980494,54.44046620930512,5.076297233453366,0.7694428986656109,50.12805192894015,6.672517693955909,2.8284388720948517,0.24416228496914288,10.267279265768403,160.0,13185.345637121713,5.18,16.5
ODP0185-0801C-035R-003/100-104,1.438184576301718,19.142076721436894,0.23468114735806458,0.11294012516705793,4.141356713464571,1024.220774426516,0.6241157162746227,113.42218243540813,16.864332566001394,55.013007257121345,5.308678151631623,0.8319472546685723,50.33053461344629,6.558498203129535,2.973876620315326,0.24185501945982696,9.939779942199724,155.0,14204.213254535664,6.02,18.5
ODP0185-0801C-037R-004/106-110,0.6785721468541438,9.82625805696392,0.16361886141677082,0.07682030100922799,3.387595253452836,1013.8819715808464,0.7573552513272437,106.39086246129665,16.532179580846446,54.42783481682403,5.266903396193265,0.7903286753057444,50.2826475045889,6.6685179826643965,2.879888611106077,0.28900913861289834,9.923087709583069,173.0,13664.812751198868,4.84,16.6
ODP0185-0801C-037R-005/112-114,0.7489229205567027,9.8274041113489,0.16928620047956686,0.08892155266184247,3.012617979657625,1087.3324681621596,0.463503223459731,108.28720505850247,12.03338652417253,42.758347599170996,4.221760399856349,0.6361586784075487,50.20689535191262,7.192924159031462,2.7761760655121477,0.1724861809730046,10.951096589140215,123.0,11447.277348592035,4.07,12.7
