SAMPLE ID,Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,I,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ni,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Th,Ti,Tl,Tm,U,V,W,Y,Yb,Zn,Zr,IGSN,EXPEDITION ID,REFERENCES,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,TECTONIC SETTING,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SiO2,TiO2,Al2O3,Cr2O3,Fe2O3,Fe2O3T,FeO,FeOT,NiO,MnO,MgO,CaO,SrO,Na2O,K2O,P2O5,BaO,LOI,H2O,H2O_M,H2O_P,SO2,SO3,V2O3,V2O5,ZnO,CoO,La2O3,Ce2O3,O,FeS2,S_SLFI,SLFA,C_NON_CARB,CaCO3,CuO,Cu2O,Dy2O3,FeCO3,Gd2O3,HfO,HfO2,MgCO3,MnCO3,Nb2O3,Nb2O5,Nd2O3,Sc2O3,Sm2O3,Ta2O5,ThO,ThO2,UO2,WO3,Y2O3,ZrO2,S_PY,TOC,Ag.1,Al.1,As.1,Ca.1,Cd.1,Co.1,Cu.1,GER,INDIUM,Mg.1,Mn.1,Ni.1,OS_INI,Pa,S.1,Si.1,Zn.1,Zr2O3,Ti.1,As.2,As.3,GER.1,H2O_M.1,H2O_P.1,H2O_M.2,H2O_P.2,INDIUM.1,area,depth_start,depth_end,depth_mean,Depth,DataBase,SAMPLE_INFO
ODP0129-0801C-012R-003/057-062,,,,,,10.373443983402488,,,,,,,21.56862745098039,,,1.5957446808510638,,,,28.44827586206896,,,,35.928705440900565,,,,,1.2185577823403393,18.185654008438817,,27.559055118110237,,,,,,28.45528455284553,29.978586723768736,,,0.4292571585797589,2.42914979757085,,,,0.8620689655172414,,,,,,,,,31.568627450980394,,16.391184573002754,16.42857142857143,33.15508021390374,,4.827586206896552,30.842126158333734,,,50.0,,,31.210191082802545,27.705882352941174,,37.2093023255814,,ODP0129,"CASTILLO, 1992",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,IGN; INAA; TITR; VOL; XRF,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.9,2.29,13.58,,4.61,,7.96,,,0.22,6.83,11.11,,2.82,0.08,0.12,,1.07,,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,73.0,,,,,60.0,,,623.0,,108.0,,,,,,,0.79,,0.79,,pacific_plate_west_ref,57.0,62.0,59.5,590.83,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-015R-007/031-034,,,,,,6.556016597510373,,,,,,,21.56862745098039,,,0.300531914893617,,23.385826771653544,20.845921450151057,27.06896551724138,,,4.67639902676399,23.170731707317074,,22.26148409893993,,,8.057713335725493,17.046413502109704,4.222929936305732,17.83464566929134,,,,,,15.894308943089431,26.98072805139186,,,0.9515200348517989,0.44534412955465585,,24.947368421052634,,1.853448275862069,,,,,,,,,28.104575163398692,,21.90082644628099,20.357142857142854,146.2566844919786,,7.2413793103448265,34.34385227238036,,,60.0,,,25.668789808917193,18.235294117647058,,21.989664082687337,,ODP0185,"HAUFF, 2003; KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN; MS-ID,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,51.1,2.55,20.42,,5.65,,,,,0.149,2.02,14.26,,3.82,0.529,0.266,,9.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,195.0,,,,,42.9,,,,,18.9,,,,,,,,,,,pacific_plate_west_ref,31.0,34.0,32.5,621.69,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-034R-001/093-096,,,,,,4.979253112033195,,,,,,,28.104575163398692,,,0.6595744680851063,,36.2992125984252,34.13897280966768,32.41379310344827,,,38.78345498783455,40.90056285178237,,35.3356890459364,,,2.711291065707255,21.898734177215193,6.7515923566878975,34.13385826771653,,,,,,18.333333333333332,35.117773019271944,,,0.8907086040529998,0.28340080971659914,,32.315789473684205,,2.0258620689655173,,,,,,,,,36.60130718954248,,16.2534435261708,22.357142857142858,38.770053475935825,,8.620689655172413,32.45830744173987,,,98.75,,,40.76433121019108,33.17647058823529,,42.377260981912144,,ODP0185,"HAUFF, 2003; KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN; MS-ID,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.93,2.41,13.8,,15.68,,,,,0.202,6.88,10.22,,2.85,0.178,0.249,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,55.8,,,,,56.9,,,,,117.0,,,,,,,,,,,pacific_plate_west_ref,93.0,96.0,94.5,786.23,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-040R-001/024-027,,,,,,2.738589211618257,,,,,,,17.15686274509804,,,2.117021276595745,,23.149606299212596,23.141993957703928,20.172413793103445,,,4.301703163017032,23.639774859287055,,23.498233215547707,,,8.83454392196746,14.514767932489452,6.43312101910828,23.30708661417323,,,,,,11.300813008130081,20.985010706638118,,,0.5473028771891926,0.12145748987854249,,19.36842105263158,,8.060344827586206,,,,,,,,,22.22222222222222,,16.115702479338843,13.642857142857142,131.55080213903742,,4.827586206896552,21.414402005131283,,,206.24999999999997,,,29.17197452229299,22.058823529411764,,26.873385012919897,,ODP0185,"HAUFF, 2003; KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN; MS-ID,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,42.13,1.59,10.82,,11.47,,,,,0.388,6.25,23.89,,2.07,0.58,0.153,,15.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,46.8,,,,,32.8,,,,,74.4,,,,,,,,,,,pacific_plate_west_ref,24.0,27.0,25.5,841.74,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-044R-003/023-026,,,,,,7.3029045643153525,,,,,,,23.202614379084967,,,1.223404255319149,,30.47244094488189,29.365558912386707,28.275862068965512,,,32.50608272506083,33.58348968105066,,30.21201413427562,,,5.681525660161832,19.49367088607595,6.312101910828026,28.740157480314963,,,,,,15.365853658536585,28.907922912205567,,,0.7619314564790721,0.12145748987854249,,26.631578947368418,,3.7931034482758625,,,,,,,,,30.718954248366014,,18.31955922865014,19.0,31.818181818181813,,7.2413793103448265,27.879127138755823,,,183.75,,,35.98726114649681,27.76470588235294,,34.10852713178294,,ODP0185,"HAUFF, 2003; KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN; MS-ID,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.16,2.07,14.38,,13.39,,,,,0.227,6.4,12.63,,3.06,0.373,0.213,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7,30.7,,,,,57.2,,,,,118.0,,,,,,,,,,,pacific_plate_west_ref,23.0,26.0,24.5,881.79,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801B-037R-001/036-038,,,,,,241.07883817427384,,,,,,,72.38562091503267,,,7.074468085106384,,19.21259842519685,15.891238670694863,27.758620689655174,,,4.019464720194647,30.393996247654787,,17.06713780918728,,,111.19339763855596,89.87341772151899,22.67515923566879,12.795275590551181,,,,,,164.6341463414634,48.608137044967876,,,1.5954057727214372,0.9554655870445343,,61.89473684210526,,36.46551724137931,,,,,,,,,30.653594771241835,,18.457300275482094,200.71428571428572,132.62032085561495,,74.13793103448275,35.960033555786495,,,123.625,,,19.808917197452228,12.941176470588236,,43.66925064599483,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,59.69,2.67,19.57,,3.91,,,,,0.191,2.65,1.4,,2.34,7.3,0.446,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,283.0,,,,,57.6,,,,,61.1,,,,,,,,,,,pacific_plate_west_ref,36.0,38.0,37.0,461.86,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801B-041R-001/026-030,,,,,,187.13692946058092,,,,,,,107.18954248366012,,,1.6489361702127658,,24.763779527559056,18.429003021148034,42.58620689655172,,,5.4987834549878345,61.44465290806754,,20.318021201413426,,,36.55673347021018,125.73839662447259,15.286624203821656,15.236220472440946,,,,,,218.2926829268293,72.8051391862955,,,2.4682286618336136,0.7692307692307692,,89.47368421052632,,21.206896551724142,,,,,,,,,47.84313725490196,,74.93112947658402,252.1428571428571,196.79144385026737,,112.06896551724137,42.69412223664539,,,126.25,,,20.955414012738853,15.117647058823527,,80.1033591731266,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.92,3.17,16.76,,10.66,,,,,0.154,5.18,8.61,,3.53,2.4,0.69,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,28.8,,,,,40.7,,,,,87.0,,,,,,,,,,,pacific_plate_west_ref,26.0,30.0,28.0,483.26,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801B-041R-002/074-079,,,,,,177.59336099585062,,,,,,,106.86274509803923,,,1.8031914893617023,,24.52755905511811,18.429003021148034,41.72413793103448,,,5.4987834549878345,59.75609756097561,,20.49469964664311,,,43.1064815502895,127.00421940928271,15.031847133757962,15.47244094488189,,,,,,216.26016260162604,72.59100642398286,,,2.471805804821778,0.9190283400809716,,88.94736842105263,,24.870689655172416,,,,,,,,,47.450980392156865,,73.14049586776859,247.85714285714286,193.85026737967914,,111.37931034482757,40.80857740600489,,,115.75,,,20.82802547770701,15.352941176470587,,72.86821705426357,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.7,3.03,16.82,,10.9,,,,,0.171,5.1,8.95,,3.46,2.83,0.691,,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,34.4,,,,,40.7,,,,,90.3,,,,,,,,,,,pacific_plate_west_ref,74.0,79.0,76.5,485.24,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801B-043R-003/111-114,,,,,,175.93360995850622,,,,,,,116.01307189542484,,,2.404255319148936,,30.31496062992126,21.75226586102719,51.37931034482758,,,6.909975669099757,44.74671669793621,,25.08833922261484,,,56.20597771044815,148.52320675105486,7.261146496815287,18.34645669291339,,,,,,185.77235772357724,87.3661670235546,,,2.850982961567232,0.902834008097166,,103.36842105263158,,24.267241379310345,,,,,,,,,60.71895424836601,,45.17906336088154,222.14285714285714,255.6149732620321,,94.13793103448275,44.57966706728588,,,422.5,,,31.401273885350314,17.41176470588235,,73.90180878552971,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.77,3.31,16.85,,8.02,,,,,0.549,5.86,9.8,,2.95,3.69,0.797,,11.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,61.5,,,,,77.0,,,,,68.9,,,,,,,,,,,pacific_plate_west_ref,111.0,114.0,112.5,496.09,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-001R-005/033-035,,,,,,308.7136929460581,,,,,,,102.12418300653594,,,2.0372340425531914,,25.15748031496063,19.03323262839879,42.75862068965517,,,5.59610705596107,60.69418386491557,,20.848056537102472,,,38.84152931209832,119.40928270042195,13.184713375796177,15.82677165354331,,,,,,202.03252032520328,70.66381156316916,,,2.4396115179282964,0.9271255060728745,,86.10526315789474,,22.06896551724138,,,,,,,,,47.38562091503268,,48.07162534435262,235.0,196.79144385026737,,99.99999999999999,41.886031594942324,,,120.25,,,22.038216560509554,15.882352941176471,,80.1033591731266,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.61,3.11,17.23,,10.99,,,,,0.162,5.16,6.58,,5.02,2.55,0.682,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8,24.3,,,,,51.0,,,,,83.5,,,,,,,,,,,pacific_plate_west_ref,33.0,35.0,34.0,498.88,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-002R-005/024-028,,,,,,229.04564315352695,,,,,,,118.13725490196079,,,1.4680851063829787,,27.874015748031496,21.933534743202415,43.27586206896551,,,6.131386861313869,66.13508442776735,,23.674911660777386,,,56.053657987655605,139.66244725738397,6.815286624203821,19.055118110236222,,,,,,232.1138211382114,78.58672376873662,,,2.7508229578986216,1.1295546558704452,,97.47368421052632,,24.698275862068964,,,,,,,,,50.84967320261438,,55.92286501377411,252.1428571428571,211.49732620320856,,123.79310344827586,26.666991176201222,,,196.25,,,25.796178343949045,18.882352941176467,,103.10077519379844,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,46.88,1.98,14.17,,9.16,,,,,0.327,7.41,11.84,,4.04,3.68,0.769,,12.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,12.0,,,,,7.8,,,,,90.0,,,,,,,,,,,pacific_plate_west_ref,24.0,28.0,26.0,508.73,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-005R-001/095-098,,,,,,74.68879668049792,,,,,,,7.434640522875817,,,3.5531914893617023,,12.283464566929133,11.057401812688822,14.155172413793101,,,2.3844282238442824,15.47842401500938,,11.837455830388693,,,123.37897546195936,5.738396624472575,22.101910828025478,9.763779527559056,,,,,,1.1138211382113823,11.71306209850107,,,0.3051302968904453,0.09959514170040484,,10.063157894736841,,33.83620689655173,,,,,,,,,13.006535947712418,,12.245179063360883,2.7785714285714285,75.66844919786097,,0.6206896551724137,14.54563155065521,,,38.125,,,13.630573248407641,9.647058823529411,,16.020671834625322,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,57.38,1.08,19.63,,5.94,,,,,0.0541,2.17,4.97,,1.46,8.1,0.0853,,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,18.3,,,,,64.8,,,,,44.0,,,,,,,,,,,pacific_plate_west_ref,95.0,98.0,96.5,532.15,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-006R-003/042-045,,,,,,1.921161825726141,,,,,,,15.980392156862745,,,0.9042553191489362,,22.559055118110237,22.235649546827794,20.68965517241379,,,4.228710462287105,23.35834896810507,,22.614840989399294,,,12.703464880898037,13.924050632911392,8.9171974522293,23.46456692913386,,,,,,10.040650406504065,20.492505353319057,,,0.2546925807573236,0.145748987854251,,18.736842105263158,,5.6465517241379315,,,,,,,,,21.764705882352942,,19.97245179063361,13.428571428571429,128.87700534759358,,4.862068965517241,15.353722192358276,,,58.87499999999999,,,13.503184713375795,22.0,,14.909560723514213,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.0,1.14,21.89,,6.01,,,,,0.148,2.39,14.07,,3.04,0.834,0.0712,,9.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9,117.0,,,,,244.0,,,,,59.1,,,,,,,,,,,pacific_plate_west_ref,42.0,45.0,43.5,543.71,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-007R-003/043-048,,,,,,2.576763485477178,,,,,,,6.388888888888889,,,0.27180851063829786,,11.417322834645669,11.117824773413897,12.46551724137931,,,2.1119221411192215,16.51031894934334,,11.466431095406362,,,6.8696194979436624,4.4303797468354436,10.0,11.141732283464567,,,,,,1.0203252032520325,9.807280513918629,,,0.5473028771891926,0.18582995951417003,,8.505263157894737,,3.245689655172414,,,,,,,,,10.718954248366012,,17.21763085399449,2.4785714285714286,64.17112299465239,,0.5517241379310345,20.60631136342822,,,66.875,,,23.694267515923567,10.76470588235294,,24.806201550387595,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,41.9,1.53,11.99,,13.73,,,,,0.236,5.5,21.75,,2.28,0.451,0.153,,11.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1,58.6,,,,,65.7,,,,,78.7,,,,,,,,,,,pacific_plate_west_ref,43.0,48.0,45.5,553.41,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-009R-004/001-004,,,,,,2.738589211618257,,,,,,,14.640522875816995,,,0.018085106382978722,,22.16535433070866,21.148036253776436,20.86206896551724,,,4.160583941605839,24.577861163227016,,21.908127208480565,,,0.6047092994863934,10.970464135021098,4.477707006369426,20.393700787401578,,,,,,8.577235772357723,19.357601713062095,,,0.4793371604140641,0.07692307692307691,,17.157894736842103,,0.021767241379310347,,,,,,,,,21.69934640522876,,17.079889807162534,12.071428571428571,127.27272727272725,,4.0344827586206895,20.202266042576685,,,6.425,,,23.37579617834395,20.058823529411764,,25.60723514211886,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,48.83,1.5,13.71,,12.04,,,,,0.204,6.41,13.56,,2.67,0.0397,0.134,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,64.8,,,,,62.7,,,,,83.9,,,,,,,,,,,pacific_plate_west_ref,1.0,4.0,2.5,566.35,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-011R-002/145-148,,,,,,2.684647302904564,,,,,,,17.483660130718953,,,0.9202127659574467,,25.47244094488189,24.773413897280964,23.103448275862068,,,4.817518248175182,30.393996247654787,,25.441696113074205,,,2.6046672597524756,12.869198312236287,5.127388535031847,24.173228346456693,,,,,,10.16260162601626,22.912205567451817,,,0.5902285930471686,0.1712550607287449,,20.736842105263158,,2.336206896551724,,,,,,,,,25.42483660130719,,16.666666666666668,14.5,147.05882352941177,,4.655172413793103,24.10803747747484,,,8.9125,,,28.343949044585987,23.41176470588235,,28.682170542635657,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.71,1.79,14.29,,13.2,,,,,0.219,5.68,14.47,,2.44,0.171,0.165,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.8,52.2,,,,,72.5,,,,,93.3,,,,,,,,,,,pacific_plate_west_ref,145.0,148.0,146.5,580.75,Northwest_Pacific,Seafloor altered basalt
ODP0129-0801C-012R-002/111-113,,,,,,3.1991701244813275,,,,,,,18.30065359477124,,,0.4643617021276596,,23.740157480314963,23.323262839879153,21.379310344827584,,,4.476885644768857,27.579737335834896,,23.674911660777386,,,1.2398825435312952,14.59915611814346,4.3312101910828025,23.77952755905512,,,,,,11.6260162601626,22.48394004282655,,,0.6760800247631203,0.15587044534412955,,20.526315789473685,,0.5129310344827587,,,,,,,,,23.986928104575163,,21.34986225895317,15.571428571428571,136.63101604278074,,5.241379310344827,23.838673930240486,,,24.75,,,30.0,22.64705882352941,,30.74935400516796,,ODP0129,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,42.08,1.77,11.55,,13.84,,,,,0.426,6.4,21.11,,2.29,0.0814,0.189,,10.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,42.9,,,,,40.0,,,,,76.7,,,,,,,,,,,pacific_plate_west_ref,111.0,113.0,112.0,589.91,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-014R-001/086-088,,,,,,6.473029045643153,,,,,,,23.366013071895427,,,0.13138297872340426,,31.181102362204722,30.090634441087616,28.62068965517241,,,5.888077858880779,37.5234521575985,,30.91872791519435,,,1.3906790690959123,18.438818565400844,4.261146496815287,29.488188976377955,,,,,,16.585365853658537,29.550321199143468,,,0.9872914647334456,0.2825910931174089,,26.842105263157894,,0.3823275862068966,,,,,,,,,31.568627450980394,,17.493112947658403,22.142857142857142,179.67914438502672,,7.413793103448276,29.2259448749276,,,12.4375,,,32.9936305732484,28.41176470588235,,35.65891472868217,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,47.93,2.17,13.85,,13.79,,,,,0.28,6.47,12.46,,2.67,0.0913,0.276,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,56.8,,,,,47.6,,,,,105.0,,,,,,,,,,,pacific_plate_west_ref,86.0,88.0,87.0,604.86,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-015R-002/117-120,,,,,,6.348547717842323,,,,,,,21.07843137254902,,,0.476063829787234,,28.543307086614174,25.438066465256796,28.103448275862064,,,31.143552311435528,31.80112570356473,,26.855123674911663,,,7.996785446608477,16.540084388185655,8.853503184713375,22.440944881889763,,,,,,13.94308943089431,27.623126338329765,,,0.7798171714198954,0.2283400809716599,,25.157894736842106,,2.4353448275862073,,,,,,,,,30.065359477124183,,22.31404958677686,23.857142857142858,31.01604278074866,,4.689655172413794,29.360626648544777,,,68.375,,,30.76433121019108,23.0,,36.434108527131784,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.89,2.18,17.21,,11.49,,,,,0.0941,4.42,10.08,,3.51,0.525,0.218,,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,71.4,,,,,61.5,,,,,110.0,,,,,,,,,,,pacific_plate_west_ref,117.0,120.0,118.5,616.19,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-015R-007/096-099,,,,,,5.726141078838174,,,,,,,22.38562091503268,,,0.1547872340425532,,21.496062992125985,19.03323262839879,24.827586206896548,,,24.47688564476886,37.429643527204504,,20.141342756183743,,,1.9496924517445426,18.481012658227847,6.687898089171974,17.007874015748033,,,,,,20.89430894308943,26.552462526766593,,,0.8155886013015419,0.23684210526315785,,25.052631578947366,,0.5258620689655172,,,,,,,,,26.470588235294116,,20.798898071625345,25.928571428571427,23.58288770053476,,9.413793103448276,30.842126158333734,,,25.25,,,20.254777070063692,17.352941176470587,,43.41085271317829,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,43.95,2.29,17.19,,19.83,,,,,0.0617,5.84,6.4,,3.1,0.128,0.228,,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8,76.1,,,,,100.0,,,,,226.0,,,,,,,,,,,pacific_plate_west_ref,96.0,99.0,97.5,622.34,Northwest_Pacific,Seafloor altered basalt
ODP0185-0801C-016R-002/027-031,,,,,,5.726141078838174,,,,,,,20.915032679738562,,,3.7712765957446805,,31.889763779527556,29.42598187311178,27.06896551724138,,,33.96593673965937,34.52157598499062,,31.272084805653712,,,36.861372915795265,18.31223628691983,8.662420382165605,27.95275590551181,,,,,,12.560975609756097,28.4796573875803,,,0.8191657442897066,0.2303643724696356,,25.684210526315788,,16.724137931034484,,,,,,,,,30.98039215686275,,20.24793388429752,18.0,33.42245989304813,,7.034482758620689,27.205718270669934,,,95.5,,,41.464968152866234,26.705882352941174,,43.92764857881137,,ODP0185,"KELLEY, 2003",18.6423,156.36,0.0001,-5674.0,-5674.0,OLD_OCEANIC_CRUST,,,,ICPAES; ICPMS; IGN,WHOLE ROCK,IGNEOUS:VOLCANIC:MAFIC,BASALT,,42.36,2.02,12.66,,19.57,,,,,0.212,5.63,13.67,,2.2,2.42,0.229,,14.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6,30.9,,,,,70.5,,,,,67.0,,,,,,,,,,,pacific_plate_west_ref,27.0,31.0,29.0,625.01,Northwest_Pacific,Seafloor altered basalt
