Sample ID,Rb,Ba,Th,U,K,La,Ce,Pb,Sr,Nd,Y,Yb,Lu,SiO2,MgO,Na2O,P2O5,CaO,Zr,Ti,Nb
329-U1365E-12R-3-W 128/132,0.37010042864733755,1.007299339620063,1.571006846808639,1.9351154497130945,2.63545076141411,5.219299148204997,6.027115198076419,4.831001523379153,4.462853562377097,7.889725514041142,8.128381237680992,7.222430025104006,7.438249720872417,50.4395041467983,7.87277100353721,2.6564517650677733,0.23729679197444128,10.155591690299888,8.304464285714287,8.390674496350183,3.756532889636128
329-U1365E-12R-4-W 60/64,0.31192141232716425,0.9500529476214158,1.4034125317707689,1.9274003805029585,2.3379154198140455,5.233850989335031,6.3265372238222835,5.10911136327476,4.423577979240826,8.11213007055135,8.28309451020951,7.548104652448845,7.9164619174511195,50.45814413953198,7.694929145295977,2.6338380318059964,0.2682800325164139,10.276940044534813,8.508928571428571,8.6211875319642,3.692288530838763
329-U1368F-2R-1-W 13/17,12.80645397188665,15.826808426593612,16.70202134154949,22.80245616529427,14.645146577421876,22.331332791704195,17.212005407528295,20.76264723035688,13.746022525046643,13.609963914908839,5.749622693949375,4.077848426573561,3.578836781545317,47.59411458640003,8.631718725625126,2.4493228564170937,0.2652959277855269,10.329524554052025,12.614285714285716,8.805597960455412,26.198728211669106
329-U1368F-2R-2-W 13/17,12.271991511897964,15.184415851124268,13.554532308912668,18.537455774720158,13.805490199154377,20.51240833983357,15.296360198190298,21.65683703509317,12.449679282132132,13.198266815521142,6.4038610569240495,4.522280510640362,4.336259874067544,48.120511991434725,8.67448469957865,2.494863590976927,0.24714620340732185,10.65525598297231,12.150892857142859,8.298469282104577,24.642879850397385
329-U1368F-2R-2-W 134/138,12.362287120285972,15.199359111976868,13.801976444578742,18.16876361796886,14.2345864105321,20.697919229489575,15.234358832960186,19.232746200881255,12.578104756374826,13.13979819346568,5.808445910132599,4.445597039090497,4.083790261487322,48.3646513498397,8.688697373593593,2.3827209798804296,0.24534341101176382,10.949514351674186,11.943750000000001,8.390674496350183,24.224126217226594
329-U1368F-2R-3-W 110/115,11.74389021601752,14.860307752265792,13.566560204986077,18.436546242669966,12.944973357802226,19.456352418333076,14.873959654391358,23.74959543011875,11.05077449623364,13.048374735683028,6.287479684453859,5.3160547019605495,4.856067128812634,48.308593088895186,8.442769803038937,2.3080582091616284,0.23274315160238485,10.987396908187016,11.642857142857144,7.975751032244954,23.911108768713337
329-U1368F-2R-4-W 61/64,12.01549031580864,9.346274517429935,11.485566077059348,15.899142863703394,7.669778001141976,13.818183227146026,11.314218821341502,21.032703241781963,8.917250967472748,9.871592648704784,6.675594831457914,5.763653881626596,5.691851782537979,49.09225669464756,7.7312671716287475,2.5370660535230884,0.2146721785863558,11.401226127003786,10.153571428571428,6.8231858541748736,20.050046275809827
329-U1368F-2R-4-W 86/90,11.912165949754362,9.251746585354745,11.036085961357623,15.925499773673627,7.810162687670295,13.840597831180833,11.35954389433446,18.32193045343737,9.821463231482047,9.672585143954203,6.671630527974975,5.843984425570249,5.697088168073948,49.047767023944694,7.698498117843149,2.5009980547161796,0.22240076210673837,11.430635190803399,10.11875,6.8231858541748736,20.44202937981345
329-U1368F-3R-1-W 19/21,1.2651196196742707,1.9051153027715861,3.1358784021906554,5.511819216227169,5.925340035349581,8.714980732543507,9.854354262640271,8.992470852755888,6.092143538646406,11.57232624707344,10.590773786105931,10.39963563005049,10.419475299891621,50.471906286129,6.473875528082177,2.8077718055173975,0.22920731715029072,9.932691148020238,12.324107142857144,11.341241352209586,6.592522312764634
329-U1368F-3R-1-W 21/23,1.2389496177393662,1.9304677626883922,3.146198295759201,5.449105632764347,5.74219277806635,8.425662903012853,9.780657865748678,8.73470545801624,6.080060499101105,11.558039617815682,10.38445327865345,10.044755036691752,10.120749121400438,50.40700998850956,6.529514332165654,2.8054229675006246,0.22789279542801721,9.9438876112259,12.132142857142858,11.110728316595571,6.66238664386261
329-U1368F-4R-1-W 23/27,0.9031506971166693,1.7062188021484006,2.17926930165298,3.312705653371278,5.337728086895198,8.175501330286155,8.815397828797073,6.6978555473806205,6.038469116810174,10.596924369834747,9.478445838216887,8.571655412589921,8.750486107577457,50.42564109077677,6.70977660707514,2.8246699256123975,0.26461612731044004,9.976149073569777,10.565178571428572,11.156830923718374,5.945851196864222
329-U1368F-4R-1-W 66/68,0.9355367203036302,1.7825362890143457,2.229843096994996,3.837123701362513,5.729981017821679,8.256769674311284,9.367294050101453,8.105888100775902,6.0321184212944,10.639896224601685,9.215982648005022,8.623358560882757,8.679209471854975,50.43224569010404,6.761167237666771,2.756203253793252,0.2637254492188902,9.95050828841396,10.67232142857143,11.202933530841177,6.16202314165498
329-U1368F-4R-1-W 129/131,0.8209353653448623,1.744619869855717,2.960187838711771,5.185792105729717,5.4266145215386326,7.981218324674086,9.730844490028776,6.8519271606433865,6.301831402740172,11.483279658129964,10.373298266788431,9.895392304192816,9.399410279627558,50.3654356510689,6.626004314110319,2.7686699847420555,0.22949988014638,9.948797645301594,11.686607142857142,11.018523102349965,6.441832632071062
